L_S,vl1,vl2
161.846,649.468,721.849
162.39,648.961,722.756
162.935,648.279,722.394
163.482,648.768,725.871
164.029,649.047,728.812
164.577,649.599,723.349
165.127,649.24,721.718
165.677,651.018,726.216
166.228,650.687,723.831
166.781,652.389,723.156
167.334,652.168,723.133
167.888,652.876,732.059
168.443,654.085,726.616
169.0,655.179,735.395
169.557,654.554,727.894
170.115,656.006,733.218
170.674,656.319,728.14
171.234,656.518,734.202
171.796,657.3,732.6
172.358,658.563,730.232
172.921,658.05,738.914
173.485,659.032,740.182
174.05,659.667,740.186
174.617,661.969,739.574
175.184,662.137,740.855
175.752,663.929,739.952
176.321,664.313,741.606
176.892,664.944,743.141
177.463,666.435,750.762
178.035,667.54,745.982
178.608,667.072,751.389
179.183,669.027,759.908
179.758,669.873,759.022
180.334,670.817,754.588
180.911,672.92,752.695
181.49,675.319,763.799
182.069,675.395,763.254
182.649,676.569,764.172
183.23,677.537,760.248
183.813,678.776,775.537
184.396,680.724,764.705
184.98,680.664,776.313
185.566,682.355,768.422
186.152,684.969,773.069
186.739,684.416,774.602
187.327,687.696,777.219
187.917,691.73,784.484
188.507,690.772,763.602
189.098,696.512,784.87
189.69,695.589,763.153
190.283,695.672,784.092
190.877,699.733,756.759
191.473,700.523,788.964
192.069,698.82,779.863
192.666,702.187,791.243
193.264,710.453,767.56
193.863,709.183,782.892
194.463,708.314,790.405
195.063,711.553,774.554
195.665,714.715,774.355
196.268,716.851,802.107
196.872,714.849,774.32
197.476,725.8,798.82
198.082,720.982,776.357
198.688,722.426,805.286
199.296,724.864,777.496
199.904,732.754,806.903
200.513,735.815,767.014
201.123,729.074,801.539
201.735,741.867,796.202
202.346,735.405,777.737
202.959,742.412,807.235
203.573,742.696,808.722
204.187,742.667,802.93
204.803,751.352,824.134
205.419,746.409,804.279
206.036,749.57,832.096
206.654,748.877,805.702
207.273,756.058,816.12
207.893,759.957,830.244
208.513,763.607,826.701
209.135,763.235,813.742
209.757,759.44,862.31
210.38,776.377,832.688
211.003,769.872,847.071
211.628,763.765,848.152
212.253,781.498,843.071
212.879,774.113,836.894
213.506,780.424,866.286
214.134,778.662,845.336
214.762,783.897,870.913
215.391,786.802,859.024
216.021,789.98,836.635
216.651,793.471,893.391
217.283,794.634,863.217
217.915,797.873,881.599
218.547,794.26,898.542
219.18,800.56,870.228
219.814,797.91,906.314
220.449,811.411,888.179
221.084,809.578,894.16
221.72,809.84,903.851
222.357,813.809,887.934
222.994,817.789,880.507
223.632,817.861,893.89
224.27,827.856,912.41
224.909,821.724,911.384
225.548,830.704,921.708
