#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
124.95,680.533,763.436
125.435,680.908,764.828
125.921,678.844,764.99
126.408,679.253,762.807
126.895,677.958,764.788
127.383,677.113,763.052
127.871,677.235,761.07
128.36,675.535,761.164
128.85,674.703,759.426
129.34,674.158,756.964
129.832,672.87,755.622
130.324,672.79,751.358
130.816,670.435,750.947
131.309,669.148,753.772
131.803,670.559,755.66
132.298,669.849,752.941
132.794,669.391,750.306
133.29,668.274,752.876
133.787,667.865,755.797
134.285,666.714,756.304
134.783,665.752,751.749
135.282,665.49,747.765
135.782,662.718,747.525
136.283,661.399,744.384
136.784,662.111,741.215
137.286,660.423,742.438
137.789,658.477,745.921
138.293,655.95,746.345
138.798,657.268,744.071
139.303,661.592,740.821
139.809,662.296,739.359
140.316,662.164,743.339
140.824,660.023,738.85
141.333,657.817,736.514
141.842,656.043,739.714
142.352,655.983,737.673
142.863,654.049,737.622
143.375,653.641,736.79
143.888,653.437,738.314
144.401,653.615,740.222
144.916,650.654,736.756
145.431,647.511,731.979
145.947,649.268,732.494
146.464,648.69,735.559
146.982,647.219,736.569
147.5,646.096,738.928
148.02,644.446,743.838
148.54,645.681,744.346
149.061,649.538,735.065
149.584,651.837,730.805
150.107,653.054,725.678
150.631,652.822,724.573
151.155,649.3,727.373
151.681,649.828,732.152
152.208,650.166,731.589
152.735,650.206,731.217
153.264,650.447,729.882
153.793,650.265,726.723
154.323,650.377,718.763
154.855,650.808,718.446
155.387,650.127,712.814
155.92,649.662,713.42
156.454,649.453,719.447
156.989,649.517,719.662
157.524,649.767,718.621
158.061,650.268,718.249
158.599,651.195,715.344
159.138,651.601,712.269
159.677,651.26,710.46
160.218,652.215,715.017
160.76,653.779,724.741
161.302,653.386,728.951
161.846,652.963,731.347
162.39,653.059,727.278
162.935,654.786,725.916
163.482,655.298,726.764
164.029,655.473,734.064
164.577,656.165,730.788
165.127,656.508,723.187
165.677,656.89,738.618
166.228,656.453,740.202
166.781,658.893,735.534
167.334,659.133,731.812
167.888,659.272,736.695
168.443,660.857,734.243
169.0,661.354,736.213
169.557,662.477,742.625
170.115,662.749,742.933
170.674,663.636,745.669
171.234,664.47,741.213
171.796,665.069,739.049
172.358,667.038,744.974
172.921,668.198,744.04
173.485,669.24,743.171
174.05,670.281,751.331
174.617,671.986,753.742
175.184,670.249,756.222
175.752,672.897,754.917
176.321,671.851,746.69
176.892,674.633,751.374
177.463,676.181,758.51
178.035,676.879,759.527
178.608,678.361,759.446
179.183,679.724,771.135
179.758,679.035,763.272
180.334,680.047,764.353
180.911,679.9,766.534
181.49,680.265,768.949
182.069,681.282,761.873
182.649,683.091,782.299
183.23,685.191,782.429
183.813,683.612,770.127
184.396,686.484,769.535
184.98,687.455,790.158
185.566,688.562,788.663
186.152,688.008,781.837
186.739,693.905,774.601
187.327,692.081,787.612
187.917,696.512,786.188
188.507,694.796,788.061
189.098,695.711,781.122
189.69,699.082,763.788
190.283,705.485,785.994
190.877,699.406,789.99
191.473,707.944,789.363
192.069,706.866,779.183
192.666,711.327,787.107
193.264,709.661,767.959
193.863,712.535,796.734
194.463,718.139,795.273
195.063,714.505,783.823
195.665,722.192,794.127
196.268,727.381,794.081
196.872,723.086,803.459
197.476,725.427,810.211
198.082,731.945,810.155
198.688,729.869,780.466
199.296,732.972,821.356
199.904,735.01,786.606
200.513,734.55,788.3
201.123,745.307,788.18
201.735,743.603,808.78
202.346,746.529,817.243
202.959,745.617,807.864
203.573,746.996,825.185
204.187,748.662,837.6
204.803,753.012,820.136
205.419,757.894,837.398
206.036,752.891,833.847
206.654,766.964,848.763
207.273,758.839,823.124
207.893,762.659,852.385
208.513,767.723,829.72
209.135,769.696,805.185
209.757,768.068,853.068
210.38,776.098,816.792
211.003,773.729,867.247
211.628,775.948,869.613
212.253,776.355,859.084
212.879,775.982,868.992
