L_S,vl1,vl2
45.7788,870.908,977.557
45.8361,879.524,983.442
45.8933,884.239,982.571
45.9506,890.427,976.91
46.0078,887.225,976.056
46.065,890.056,984.952
46.1223,886.231,985.414
46.1795,875.098,978.627
46.2367,871.811,975.495
46.2939,879.587,981.87
46.3512,884.134,981.601
46.4084,890.449,976.105
46.4656,888.207,976.135
46.5228,890.628,983.934
46.58,886.371,981.05
46.6371,874.699,973.811
46.6943,872.057,972.832
46.7515,880.331,981.12
46.8087,884.624,980.772
46.8658,890.061,975.145
46.923,887.384,974.732
46.9802,889.127,982.573
47.0373,885.487,980.518
47.0945,873.967,972.616
47.1516,869.977,972.788
47.2087,877.545,982.514
47.2659,882.078,982.239
47.323,887.629,976.082
47.3801,884.449,976.567
47.4372,888.107,984.341
47.4943,884.46,982.302
47.5514,872.465,973.5
47.6085,869.598,972.762
47.6656,877.132,982.237
47.7227,880.673,981.686
47.7798,886.683,975.479
47.8369,883.567,974.96
47.894,886.426,981.974
47.9511,883.27,980.847
48.0081,872.048,972.938
48.0652,867.784,972.402
48.1222,875.81,980.377
48.1793,880.47,979.145
48.2363,886.544,972.198
48.2934,883.811,972.903
48.3504,887.157,980.484
48.4075,883.22,977.746
48.4645,871.384,968.678
48.5215,868.009,969.253
48.5785,875.416,978.217
48.6356,879.571,977.131
48.6926,885.518,970.819
48.7496,881.748,970.743
48.8066,885.003,978.297
48.8636,881.646,975.895
48.9206,869.409,966.645
48.9775,865.365,965.15
49.0345,873.061,974.522
49.0915,876.956,974.799
49.1485,883.961,969.031
49.2054,881.753,969.412
49.2624,886.297,978.277
49.3194,882.37,976.836
49.3763,870.397,966.671
49.4333,866.576,964.546
49.4902,873.225,973.299
49.5472,878.236,974.538
49.6041,885.158,969.516
49.661,881.474,969.231
49.718,884.603,977.693
49.7749,880.96,977.055
49.8318,868.625,968.689
49.8887,865.264,966.866
49.9456,870.906,975.557
50.0025,875.499,976.295
50.0594,882.85,970.337
50.1163,879.827,969.558
50.1732,883.006,978.264
50.2301,879.763,976.824
50.287,867.147,966.689
50.3439,862.652,967.202
50.4007,868.565,978.631
50.4576,873.97,978.113
50.5145,881.609,970.3
50.5713,879.14,969.512
50.6282,882.38,978.357
50.6851,878.525,975.767
50.7419,865.915,964.924
50.7988,862.62,965.114
50.8556,868.561,976.082
50.9124,873.344,975.152
50.9693,880.684,968.377
51.0261,878.515,967.851
51.0829,883.105,976.748
51.1397,879.678,973.975
51.1965,867.489,963.331
51.2534,862.814,962.845
51.3102,867.937,973.049
51.367,872.992,972.485
51.4238,881.084,966.308
51.4806,879.489,966.976
51.5373,883.279,976.645
51.5941,879.607,974.028
51.6509,867.176,963.757
51.7077,863.61,961.585
51.7645,868.679,970.794
51.8212,874.271,971.142
51.878,881.667,965.585
51.9348,878.009,964.654
51.9915,880.532,973.123
52.0483,878.327,972.325
52.105,866.233,963.183
52.1618,860.904,960.472
52.2185,865.752,968.635
52.2752,870.7,968.537
52.332,877.811,962.287
52.3887,875.385,961.089
52.4454,880.777,969.499
52.5021,876.927,968.363
52.5589,864.582,958.337
52.6156,859.632,955.054
52.6723,863.929,963.497
52.729,869.778,964.099
52.7857,876.562,958.832
52.8424,873.177,957.691
52.8991,878.439,966.456
52.9558,875.618,967.696
53.0125,862.394,959.939
53.0691,856.852,957.911
53.1258,861.805,967.645
53.1825,867.977,968.104
53.2392,876.183,962.264
53.2958,872.568,962.053
53.3525,877.682,972.28
53.4091,874.277,972.5
53.4658,861.8,962.227
53.5225,857.295,961.177
53.5791,861.445,973.325
53.6357,867.446,971.831
53.6924,874.469,964.128
53.749,871.89,962.801
53.8057,876.367,973.408
53.8623,873.42,972.642
53.9189,861.25,962.018
53.9755,856.984,960.354
54.0322,861.81,969.666
54.0888,867.59,966.898
54.1454,874.894,959.159
54.202,872.193,957.455
54.2586,876.37,968.355
54.3152,874.017,968.141
54.3718,862.049,957.999
54.4284,857.09,956.112
54.485,861.559,964.59
54.5416,867.008,962.6
54.5981,873.797,955.445
54.6547,869.813,954.703
54.7113,874.9,964.0
54.7679,872.42,962.501
54.8244,859.663,953.657
54.881,854.632,952.699
54.9376,858.984,961.089
54.9941,864.981,959.142
55.0507,871.153,952.451
55.1072,868.843,951.462
55.1638,874.957,960.466
55.2203,872.219,959.072
55.2769,859.359,951.234
55.3334,853.435,953.12
55.3899,857.517,962.473
55.4465,863.273,960.854
55.503,870.462,954.198
55.5595,867.835,953.701
55.616,873.266,964.181
55.6725,870.203,963.057
55.7291,857.307,954.289
55.7856,852.528,956.471
55.8421,856.495,967.007
55.8986,861.827,964.167
55.9551,869.464,956.496
56.0116,866.583,955.016
56.0681,871.706,965.973
56.1246,868.795,966.716
56.1811,856.188,957.135
56.2375,851.196,957.449
56.294,855.463,967.125
56.3505,860.519,963.343
56.407,866.58,955.413
56.4634,863.675,954.946
56.5199,870.821,966.695
56.5764,866.924,966.912
56.6328,854.41,956.42
56.6893,849.815,955.736
56.7458,854.438,964.753
56.8022,860.882,961.145
56.8587,864.472,954.058
56.9151,863.51,953.32
56.9715,871.467,964.36
57.028,867.006,964.869
57.0844,854.692,954.809
57.1409,848.593,953.795
57.1973,851.281,962.118
57.2537,857.377,959.123
57.3101,865.688,952.495
57.3666,863.807,951.287
57.423,870.592,961.927
57.4794,866.323,962.158
57.5358,854.089,952.288
57.5922,848.407,950.719
57.6486,851.277,959.88
57.705,858.598,957.927
57.7614,864.787,951.717
57.8178,862.458,949.844
57.8742,869.559,959.149
57.9306,865.985,959.844
57.987,854.2,951.431
58.0434,848.273,951.004
58.0998,850.673,960.18
58.1562,857.361,957.31
58.2125,864.553,950.129
58.2689,862.564,948.157
58.3253,869.845,958.19
58.3817,865.281,958.998
58.438,853.952,950.582
58.4944,849.213,948.859
58.5508,851.155,956.495
58.6071,857.064,954.813
58.6635,864.412,948.098
58.7198,861.206,945.747
58.7762,868.393,954.375
58.8325,864.858,954.305
58.8889,853.07,946.356
58.9452,847.975,944.876
59.0016,850.522,952.042
59.0579,855.5,950.256
59.1142,862.425,944.456
59.1706,860.305,942.421
59.2269,868.317,951.329
59.2832,863.867,951.742
59.3395,851.97,944.526
59.3959,846.92,944.001
59.4522,849.412,951.772
59.5085,854.994,951.17
59.5648,861.052,945.664
59.6211,859.488,943.598
59.6774,867.688,952.276
59.7337,863.16,952.16
59.79,850.66,945.046
59.8463,845.256,945.593
59.9026,848.736,953.998
59.9589,853.998,951.599
60.0152,859.991,944.375
60.0715,858.221,941.845
60.1278,865.583,952.73
60.1841,860.886,953.14
60.2404,848.933,945.687
60.2967,843.542,946.216
60.3529,847.475,953.726
60.4092,853.414,951.153
60.4655,858.028,943.738
60.5218,856.641,941.51
60.578,865.437,952.09
60.6343,860.395,953.515
60.6906,848.128,946.597
60.7468,842.241,946.491
60.8031,845.312,954.822
60.8593,851.601,951.786
60.9156,857.711,944.55
60.9719,855.739,942.126
61.0281,863.557,952.453
61.0844,859.526,956.338
61.1406,847.35,950.321
61.1968,841.651,949.859
61.2531,845.045,957.009
61.3093,851.575,953.353
61.3656,855.993,945.706
