L_S,vl1,vl2
110.202,740.05,826.974
110.67,738.825,827.563
111.138,737.124,830.928
111.607,736.55,830.267
112.076,734.986,826.147
112.546,732.435,821.868
113.016,732.161,816.094
113.487,731.866,813.504
113.958,730.126,812.617
114.43,729.385,815.715
114.902,728.042,818.241
115.375,726.654,818.079
115.848,726.1,816.708
116.322,724.61,813.592
116.796,723.583,811.029
117.271,722.672,807.454
117.747,721.547,805.507
118.223,720.24,808.536
118.7,719.626,807.211
119.177,718.651,808.02
119.655,718.24,808.676
120.133,716.325,804.055
120.612,715.22,797.073
121.092,714.481,794.071
121.572,714.324,796.584
122.053,712.651,799.522
122.534,711.305,802.91
123.016,710.873,802.579
123.499,710.063,800.686
123.982,708.005,799.737
124.466,707.813,796.646
124.95,706.778,792.318
125.435,705.859,789.349
125.921,705.319,791.087
126.408,704.587,790.54
126.895,704.104,790.953
127.383,702.316,793.562
127.871,701.711,792.561
128.36,700.664,789.881
128.85,700.638,785.633
129.34,701.033,780.812
129.832,698.701,780.945
130.324,698.58,778.396
130.816,698.871,778.991
131.309,697.39,782.559
131.803,697.359,780.791
132.298,695.843,779.036
132.794,695.15,777.013
133.29,692.703,778.931
133.787,690.406,779.477
134.285,690.063,777.007
134.783,689.117,775.966
135.282,689.347,770.059
135.782,688.896,764.334
136.283,688.581,767.026
136.784,688.698,773.433
137.286,689.054,775.664
137.789,690.342,773.524
138.293,689.911,776.103
138.798,688.716,775.379
139.303,686.553,772.475
139.809,684.467,772.687
140.316,682.103,769.205
140.824,681.127,760.974
141.333,679.298,759.905
141.842,675.766,768.076
142.352,674.351,769.097
142.863,678.538,769.724
143.375,684.992,764.545
143.888,683.303,763.78
144.401,680.206,765.457
144.916,680.139,765.276
145.431,677.801,764.227
145.947,676.869,765.358
146.464,677.121,763.694
146.982,677.2,753.14
147.5,675.274,750.937
148.02,673.183,751.582
148.54,673.051,753.145
149.061,674.418,755.223
149.584,672.445,765.497
150.107,672.7,771.533
150.631,674.427,761.732
151.155,677.229,759.369
151.681,678.289,756.789
152.208,676.463,755.021
152.735,675.318,751.326
153.264,674.672,755.005
153.793,675.416,759.279
154.323,676.363,758.355
154.855,676.125,757.731
155.387,676.629,759.97
155.92,676.285,757.54
156.454,676.652,745.288
156.989,678.701,741.416
157.524,677.239,744.789
158.061,677.485,748.384
158.599,677.802,746.325
159.138,679.166,741.781
159.677,679.693,735.44
160.218,679.931,740.668
160.76,680.929,753.928
161.302,679.998,762.496
161.846,680.802,763.756
162.39,681.926,768.376
162.935,682.464,766.184
163.482,684.642,758.465
164.029,684.169,753.479
164.577,685.353,762.135
165.127,684.95,764.131
165.677,685.37,767.098
166.228,686.501,761.795
166.781,687.07,778.132
167.334,688.418,773.344
167.888,688.346,767.42
168.443,690.105,764.676
169.0,690.72,769.974
169.557,691.529,772.068
170.115,691.942,777.546
170.674,693.075,773.454
171.234,694.795,769.969
171.796,695.447,773.977
172.358,696.285,772.944
172.921,697.81,776.376
173.485,699.034,790.949
174.05,699.36,780.107
174.617,701.79,785.923
175.184,700.597,788.114
175.752,701.542,786.707
176.321,705.834,785.695
176.892,704.76,794.179
177.463,706.612,788.201
178.035,707.516,788.635
178.608,707.186,785.426
179.183,708.286,800.281
179.758,708.333,797.796
180.334,707.095,796.932
180.911,709.844,803.535
181.49,709.677,796.577
182.069,709.479,809.034
182.649,711.641,805.074
183.23,717.421,797.635
183.813,713.917,810.852
184.396,713.597,809.98
184.98,715.796,803.088
185.566,717.344,814.786
186.152,722.126,811.975
186.739,721.378,819.452
187.327,721.369,798.802
187.917,726.533,831.576
188.507,725.504,817.954
189.098,725.519,829.907
189.69,733.028,819.455
190.283,734.59,826.293
190.877,732.444,820.855
191.473,735.023,817.425
192.069,736.131,828.04
192.666,738.335,836.371
193.264,741.839,816.777
193.863,742.683,835.179
194.463,744.483,811.934
195.063,749.945,842.047
195.665,746.46,820.013
196.268,753.334,830.213
196.872,761.431,803.843
197.476,761.09,812.482
198.082,760.261,846.977
198.688,766.634,824.195
199.296,764.394,805.131
199.904,762.293,843.755
200.513,776.095,825.159
201.123,772.0,828.092
201.735,778.453,863.512
202.346,774.409,814.977
202.959,784.487,877.465
203.573,777.985,859.416
204.187,781.474,867.534
204.803,782.612,832.382
205.419,786.835,875.169
206.036,783.022,892.101
206.654,784.552,854.632
207.273,790.713,885.567
207.893,806.771,880.938
208.513,799.33,891.267
209.135,795.098,891.437
209.757,804.784,873.683
210.38,804.534,894.96
211.003,803.054,893.093
211.628,814.771,882.974
212.253,809.976,890.127
212.879,817.029,875.589
213.506,813.836,899.517
214.134,817.512,906.042
214.762,824.933,899.889
215.391,820.055,880.037
216.021,825.64,911.664
216.651,835.796,864.732
217.283,830.569,904.218
217.915,831.746,924.739
218.547,827.054,908.236
219.18,839.453,939.681
219.814,837.731,935.306
220.449,831.102,899.669
221.084,843.58,945.435
221.72,861.712,949.531
222.357,842.544,925.262
222.994,852.288,933.172
223.632,866.281,969.188
224.27,854.779,957.485
224.909,848.519,939.078
225.548,863.44,917.341
