#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
179.758,707.262,792.63
180.334,706.601,799.364
180.911,708.689,801.488
181.49,708.983,798.551
182.069,709.461,801.111
182.649,710.992,800.004
183.23,711.14,803.618
183.813,713.688,809.128
184.396,716.442,809.335
184.98,714.275,804.444
185.566,718.651,808.66
186.152,716.98,824.508
186.739,719.293,827.084
187.327,720.087,798.985
187.917,725.639,822.708
188.507,728.118,818.143
189.098,723.903,830.663
189.69,726.704,821.282
190.283,735.486,835.851
190.877,730.717,811.749
191.473,731.946,819.138
192.069,733.15,816.9
192.666,738.655,815.831
193.264,738.216,824.54
193.863,745.604,834.879
194.463,747.121,802.055
195.063,747.378,806.471
195.665,748.422,832.079
196.268,752.201,816.313
196.872,752.829,827.392
197.476,763.026,845.32
198.082,758.776,820.746
198.688,756.677,833.681
199.296,771.964,826.589
199.904,759.918,829.184
200.513,767.722,854.681
201.123,769.001,823.57
201.735,768.136,841.736
202.346,772.619,865.579
202.959,769.169,831.069
203.573,785.823,876.925
204.187,777.329,853.27
204.803,783.622,839.224
205.419,780.472,875.42
206.036,793.025,859.537
206.654,785.308,885.733
207.273,786.963,878.289
207.893,790.614,855.716
208.513,790.967,886.307
209.135,799.762,892.126
209.757,796.725,867.066
210.38,795.487,878.173
211.003,807.625,870.864
211.628,806.878,906.695
212.253,802.082,864.716
