L_S,vl1,vl2
159.677,676.562,762.52
160.218,676.906,759.063
160.76,677.847,746.82
161.302,678.612,741.079
161.846,678.235,745.333
162.39,678.935,750.699
162.935,679.69,753.601
163.482,678.644,759.392
164.029,679.37,756.576
164.577,679.609,750.423
165.127,681.458,757.779
165.677,681.095,758.032
166.228,681.823,761.628
166.781,682.836,760.272
167.334,683.354,756.969
167.888,683.351,758.171
168.443,684.981,761.52
169.0,685.432,767.427
169.557,686.297,760.364
170.115,687.296,768.186
170.674,687.531,767.259
171.234,688.492,769.631
171.796,690.519,765.923
172.358,691.592,776.26
172.921,692.194,772.68
173.485,692.665,776.981
174.05,694.525,774.186
174.617,694.389,773.99
175.184,696.529,773.995
175.752,697.495,781.99
176.321,697.855,776.03
176.892,699.365,781.276
177.463,700.117,782.105
178.035,700.517,788.27
178.608,702.29,785.899
179.183,702.478,799.477
179.758,702.555,798.064
180.334,704.223,787.416
180.911,704.406,792.542
181.49,706.46,793.366
182.069,706.038,805.326
182.649,707.195,804.576
183.23,708.177,790.785
183.813,707.561,816.206
184.396,711.161,809.456
184.98,709.024,816.388
185.566,712.886,803.724
186.152,716.134,818.744
186.739,715.298,808.879
187.327,714.523,815.086
187.917,716.662,801.31
188.507,724.733,816.859
189.098,722.411,803.329
189.69,723.875,819.889
190.283,725.75,813.483
190.877,725.07,801.849
191.473,732.851,817.994
192.069,732.517,812.124
192.666,730.485,815.448
193.264,738.944,795.821
193.863,736.14,837.69
194.463,742.17,814.512
195.063,739.237,816.731
195.665,753.297,822.258
196.268,744.127,832.221
196.872,742.389,822.109
197.476,751.44,807.516
198.082,750.979,814.509
198.688,754.994,834.694
199.296,755.8,819.773
199.904,757.288,843.192
200.513,768.973,818.626
201.123,760.504,844.519
201.735,763.354,852.523
202.346,767.91,842.319
202.959,766.913,824.15
203.573,774.103,868.443
204.187,778.037,849.662
204.803,777.106,863.281
205.419,779.659,875.145
206.036,779.979,873.64
206.654,779.389,845.259
207.273,783.912,882.239
207.893,793.847,858.577
208.513,785.341,877.083
209.135,804.183,884.298
209.757,797.332,861.427
210.38,794.132,869.355
211.003,805.44,889.543
211.628,797.915,878.307
212.253,807.132,883.627
212.879,805.775,907.612
213.506,814.992,894.57
214.134,809.297,880.251
214.762,810.46,902.368
215.391,816.273,904.183
216.021,819.541,891.856
216.651,815.501,872.033
217.283,822.052,910.191
217.915,833.643,882.184
218.547,823.455,923.919
219.18,832.142,903.332
219.814,832.602,908.316
220.449,835.914,944.831
221.084,831.004,911.657
221.72,833.815,930.256
222.357,844.614,938.505
222.994,840.965,938.8
223.632,844.576,905.545
224.27,859.343,966.172
224.909,864.582,944.387
225.548,846.079,932.823
